plot_id;PM_LEAF_PC;bbch_stage;observation_date
3C;2;BBCH 77;25/06/2024
3C;5;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;5;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;10;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;5;BBCH 77;25/06/2024
3C;5;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;1;BBCH 77;25/06/2024
3C;5;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;10;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;60;BBCH 77;25/06/2024
3C;10;BBCH 77;25/06/2024
3C;0;BBCH 77;25/06/2024
3C;1;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;10;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;10;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;20;BBCH 77;25/06/2024
3D;1;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;1;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;10;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;1;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;1;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;20;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;5;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;2;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;10;BBCH 77;25/06/2024
3D;20;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;2;BBCH 77;25/06/2024
3D;20;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
3D;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;40;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;1;BBCH 77;25/06/2024
4A;30;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;50;BBCH 77;25/06/2024
4A;60;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;20;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;1;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;1;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;1;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;2;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;2;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;2;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;20;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;2;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;30;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;20;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;10;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;1;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;30;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;5;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4A;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;1;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;2;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;2;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;2;BBCH 77;25/06/2024
4B;10;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;1;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;10;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;1;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;1;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;10;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;50;BBCH 77;25/06/2024
4B;10;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;30;BBCH 77;25/06/2024
4B;20;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;5;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;2;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4B;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;1;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;1;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;1;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;1;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;30;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;20;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;10;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;2;BBCH 77;25/06/2024
4C;5;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4C;0;BBCH 77;25/06/2024
4D;10;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;10;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;10;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;10;BBCH 77;25/06/2024
4D;20;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;20;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;2;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
4D;5;BBCH 77;25/06/2024
4D;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;20;BBCH 77;25/06/2024
5A;10;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;1;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;1;BBCH 77;25/06/2024
5A;1;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;1;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;10;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;20;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;10;BBCH 77;25/06/2024
5A;10;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;10;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;20;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;30;BBCH 77;25/06/2024
5A;2;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5A;5;BBCH 77;25/06/2024
5A;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;50;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;30;BBCH 77;25/06/2024
5B;20;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;20;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;15;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;20;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;20;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;20;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;5;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;10;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5B;0;BBCH 77;25/06/2024
5C;0;BBCH 77;25/06/2024
5C;0;BBCH 77;25/06/2024
5C;0;BBCH 77;25/06/2024
